transaction_id,account_id,customer_id,type,amount,description,merchant,category,date,status,balance_after,failure_reason
TXN118F7F2BC1,ACC294D0D93,CUST000003,debit,-4810.34,Target transaction,Target,groceries,2023-12-01T04:24:57.577170,completed,26321.35,
TXN7CD84B8CF2,ACC294D0D93,CUST000003,debit,-1926.54,Airbnb transaction,Airbnb,online_shopping,2025-05-20T21:40:46.983854,completed,29205.15,
TXN5F8EEA9A49,ACC294D0D93,CUST000003,debit,-2876.19,Target transaction,Target,online_shopping,2023-09-07T05:12:33.872674,failed,28255.5,insufficient_funds
TXN6416A496EB,ACC294D0D93,CUST000003,debit,-1376.03,Amazon transaction,Amazon,entertainment,2023-01-26T21:54:04.838235,completed,29755.66,
TXN99656AE359,ACC294D0D93,CUST000003,credit,4515.16,Starbucks transaction,Starbucks,entertainment,2023-07-31T11:27:03.014108,completed,35646.85,
TXNF79D59F370,ACC294D0D93,CUST000003,debit,-954.71,Target transaction,Target,travel,2023-12-26T10:43:26.678913,completed,30176.98,
TXN331579F746,ACC294D0D93,CUST000003,credit,3405.87,Apple transaction,Apple,travel,2025-08-04T11:11:43.139601,completed,34537.56,
TXN7DF61B4E21,ACC294D0D93,CUST000003,debit,-201.92,Airbnb transaction,Airbnb,online_shopping,2025-11-24T17:50:44.355807,completed,30929.77,
TXNB0A70161A7,ACC294D0D93,CUST000003,credit,455.22,Target transaction,Target,housing,2023-11-02T15:24:17.311431,completed,31586.91,
TXNDFAA26846F,ACC294D0D93,CUST000003,debit,-665.14,Delta Airlines transaction,Delta Airlines,housing,2024-12-03T10:08:24.326190,completed,30466.55,
TXN2CB9CE1256,ACC294D0D93,CUST000003,credit,4153.21,Target transaction,Target,groceries,2024-03-13T15:32:52.587537,failed,35284.9,insufficient_funds
TXN0431286A80,ACC294D0D93,CUST000003,debit,-4352.63,Walmart transaction,Walmart,groceries,2025-12-10T08:36:49.606453,failed,26779.06,insufficient_funds
TXNF6A332B448,ACC294D0D93,CUST000003,debit,-4832.67,Netflix transaction,Netflix,entertainment,2024-08-10T03:44:58.018347,completed,26299.02,
TXN68098B57B5,ACC294D0D93,CUST000003,credit,74.52,Delta Airlines transaction,Delta Airlines,online_shopping,2025-10-25T11:09:07.371841,completed,31206.21,
TXN79078C30AD,ACCC3BC9E41,CUST000003,debit,-3052.36,Walmart transaction,Walmart,travel,2025-11-28T14:07:41.007591,completed,34398.22,
TXN3299A9C52A,ACCC3BC9E41,CUST000003,credit,1514.44,Netflix transaction,Netflix,online_shopping,2023-07-15T12:45:43.952445,completed,38965.02,
TXN0BF1151587,ACCC3BC9E41,CUST000003,credit,1525.3,Airbnb transaction,Airbnb,online_shopping,2025-11-19T23:24:06.545569,completed,38975.88,
TXN1771F0176D,ACCC3BC9E41,CUST000003,credit,682.64,Airbnb transaction,Airbnb,housing,2023-10-18T16:27:21.625573,completed,38133.22,
TXN1F4323B7B8,ACCC3BC9E41,CUST000003,credit,4730.14,Netflix transaction,Netflix,entertainment,2023-04-29T16:49:08.186889,completed,42180.72,
TXN6CB2CA1BB0,ACCC3BC9E41,CUST000003,debit,-2077.35,Walmart transaction,Walmart,groceries,2024-04-20T20:20:08.070284,completed,35373.23,
TXNA31381E849,ACCC3BC9E41,CUST000003,credit,1402.3,Uber transaction,Uber,salary,2025-03-08T18:09:51.098231,completed,38852.88,
TXNA405BB78C9,ACCC3BC9E41,CUST000003,credit,4277.97,Walmart transaction,Walmart,travel,2023-12-10T11:26:23.341360,completed,41728.55,
TXN63D5B81A7F,ACCC3BC9E41,CUST000003,credit,3225.91,Amazon transaction,Amazon,groceries,2024-10-25T19:10:07.193588,completed,40676.49,
TXN0E818585CD,ACCC3BC9E41,CUST000003,credit,4745.31,Airbnb transaction,Airbnb,online_shopping,2024-07-14T00:11:52.829210,completed,42195.89,
TXNDBF8EDB836,ACCC3BC9E41,CUST000003,debit,-2987.74,Amazon transaction,Amazon,online_shopping,2024-02-26T18:56:09.557878,completed,34462.84,
TXN07B9DFA4A4,ACCC3BC9E41,CUST000003,debit,-633.99,Starbucks transaction,Starbucks,online_shopping,2024-09-23T08:44:01.619126,completed,36816.59,
TXNBA8DBF98F9,ACCC3BC9E41,CUST000003,debit,-2933.98,Starbucks transaction,Starbucks,housing,2023-10-06T22:06:26.860759,completed,34516.6,
TXNBF0BE5BA6E,ACCC3BC9E41,CUST000003,credit,2981.93,Target transaction,Target,salary,2025-02-15T02:52:38.132983,failed,40432.51,insufficient_funds
TXN19165B3308,ACCC3BC9E41,CUST000003,debit,-3993.58,Walmart transaction,Walmart,travel,2023-01-02T20:26:48.449708,completed,33457.0,
TXNEB886387F8,ACCC3BC9E41,CUST000003,debit,-1794.42,Starbucks transaction,Starbucks,entertainment,2025-10-10T12:06:55.257537,completed,35656.16,
TXN481D4F00E2,ACCC3BC9E41,CUST000003,debit,-266.73,Netflix transaction,Netflix,entertainment,2024-08-12T14:31:06.540955,completed,37183.85,
TXN35E71D7EC7,ACCC3BC9E41,CUST000003,debit,-2244.13,Uber transaction,Uber,entertainment,2025-02-26T18:37:13.359096,completed,35206.45,
TXNAFC170B365,ACCC3BC9E41,CUST000003,debit,-1111.64,Amazon transaction,Amazon,travel,2025-03-23T10:26:52.964237,completed,36338.94,
TXNE0825FBCF7,ACCC3BC9E41,CUST000003,credit,2609.65,Airbnb transaction,Airbnb,travel,2025-01-04T08:07:01.547397,failed,40060.23,insufficient_funds
TXN4CA8779D93,ACCC3BC9E41,CUST000003,debit,-2397.51,Netflix transaction,Netflix,groceries,2024-02-03T19:44:25.002282,completed,35053.07,
TXN5F18B725C4,ACCC3BC9E41,CUST000003,debit,-4548.96,Walmart transaction,Walmart,online_shopping,2023-03-18T14:54:42.323038,completed,32901.62,
TXN61326361AC,ACCC3BC9E41,CUST000003,debit,-635.33,Delta Airlines transaction,Delta Airlines,travel,2024-12-28T08:09:58.894086,completed,36815.25,
TXND9EEA9DED0,ACCC3BC9E41,CUST000003,credit,2655.13,Airbnb transaction,Airbnb,entertainment,2023-12-28T13:39:25.009918,completed,40105.71,
TXN960A692619,ACCC3BC9E41,CUST000003,debit,-3510.39,Delta Airlines transaction,Delta Airlines,travel,2023-12-10T17:42:11.347681,completed,33940.19,
TXN7F333E89E4,ACCC3BC9E41,CUST000003,debit,-4441.01,Netflix transaction,Netflix,housing,2025-07-17T13:50:29.563535,completed,33009.57,
TXNB88F6EFC9B,ACCC3BC9E41,CUST000003,debit,-3649.41,Uber transaction,Uber,groceries,2025-02-27T03:08:31.315224,completed,33801.17,
TXN839922D287,ACCC3BC9E41,CUST000003,debit,-4768.19,Airbnb transaction,Airbnb,online_shopping,2023-11-25T20:28:09.150931,completed,32682.39,
TXNEBF18A97BE,ACCC3BC9E41,CUST000003,debit,-2162.22,Uber transaction,Uber,salary,2023-12-05T16:00:03.322236,completed,35288.36,
TXN45021D553C,ACCC3BC9E41,CUST000003,debit,-2810.12,Uber transaction,Uber,travel,2024-03-23T04:33:56.298647,completed,34640.46,
TXN13795BE9B7,ACCC3BC9E41,CUST000003,debit,-3328.38,Netflix transaction,Netflix,travel,2024-03-16T15:04:55.818757,completed,34122.2,
TXNBE6260F251,ACCC3BC9E41,CUST000003,debit,-1565.68,Walmart transaction,Walmart,entertainment,2023-11-20T17:49:07.400575,completed,35884.9,
TXND8CA4136D9,ACCC3BC9E41,CUST000003,debit,-2413.54,Walmart transaction,Walmart,housing,2023-05-20T09:07:24.093388,completed,35037.04,
TXN5F18A5E76E,ACCC3BC9E41,CUST000003,debit,-3814.22,Starbucks transaction,Starbucks,groceries,2024-04-05T09:19:46.745587,completed,33636.36,
TXNDF6F38F5E1,ACCC3BC9E41,CUST000003,credit,4093.04,Delta Airlines transaction,Delta Airlines,online_shopping,2025-10-26T16:45:26.160441,completed,41543.62,
TXN42D3BB2B05,ACCC3BC9E41,CUST000003,debit,-3468.89,Amazon transaction,Amazon,salary,2025-01-11T15:54:56.166363,completed,33981.69,
TXN8DDFB0CC0D,ACCC3BC9E41,CUST000003,credit,4608.08,Uber transaction,Uber,online_shopping,2025-09-15T13:43:47.070668,completed,42058.66,
TXN2C41487E77,ACCC3BC9E41,CUST000003,debit,-3288.44,Walmart transaction,Walmart,salary,2024-11-04T23:43:55.168328,completed,34162.14,
TXND470F6DEC3,ACCC3BC9E41,CUST000003,credit,463.33,Delta Airlines transaction,Delta Airlines,salary,2023-11-26T12:57:45.732899,completed,37913.91,
TXN5B56AE8D46,ACCC3BC9E41,CUST000003,debit,-791.26,Target transaction,Target,travel,2024-08-22T23:47:23.860342,completed,36659.32,
TXN6D0925B25E,ACCC3BC9E41,CUST000003,credit,2983.14,Amazon transaction,Amazon,salary,2023-01-01T10:40:05.142881,completed,40433.72,
TXN74B399DBBA,ACCC3BC9E41,CUST000003,debit,-3371.47,Target transaction,Target,groceries,2023-11-11T04:05:32.925535,completed,34079.11,
TXNC6B4E7F7DB,ACCC3BC9E41,CUST000003,debit,-2213.01,Target transaction,Target,salary,2024-04-15T17:27:38.094238,completed,35237.57,
TXN85D86A101C,ACCC3BC9E41,CUST000003,debit,-2152.42,Target transaction,Target,travel,2024-09-27T02:00:00.179361,completed,35298.16,
TXN56A97F5B52,ACCC3BC9E41,CUST000003,debit,-3337.33,Amazon transaction,Amazon,salary,2024-12-17T21:39:49.647300,completed,34113.25,
TXNC833344B47,ACC566AE3D3,CUST000003,debit,-2489.44,Netflix transaction,Netflix,salary,2024-04-29T03:57:34.292629,completed,249.66,
TXN17E6760585,ACC566AE3D3,CUST000003,debit,-1154.4,Delta Airlines transaction,Delta Airlines,travel,2023-08-23T00:04:22.144777,completed,1584.7,
TXN0CD12D3D06,ACC566AE3D3,CUST000003,debit,-4309.51,Amazon transaction,Amazon,groceries,2024-06-02T03:19:58.676510,completed,-1570.41,
TXN537D0505A5,ACC566AE3D3,CUST000003,credit,4311.24,Netflix transaction,Netflix,entertainment,2025-09-13T19:01:55.569959,completed,7050.34,
TXNF2D03A7249,ACC566AE3D3,CUST000003,debit,-1451.13,Netflix transaction,Netflix,online_shopping,2025-05-21T15:31:50.506074,failed,1287.97,insufficient_funds
TXND02D71BEC7,ACC566AE3D3,CUST000003,debit,-4738.33,Airbnb transaction,Airbnb,travel,2023-07-05T19:29:23.611506,failed,-1999.23,insufficient_funds
TXN336DF11681,ACC566AE3D3,CUST000003,debit,-4223.2,Starbucks transaction,Starbucks,groceries,2023-04-03T20:25:36.138490,completed,-1484.1,
TXN3447ED051B,ACC566AE3D3,CUST000003,debit,-1981.85,Target transaction,Target,travel,2024-07-18T10:04:43.754059,completed,757.25,
TXN512A8043AA,ACC566AE3D3,CUST000003,debit,-844.82,Delta Airlines transaction,Delta Airlines,travel,2024-11-24T01:41:08.482291,completed,1894.28,
TXN63A60DFDC4,ACC566AE3D3,CUST000003,debit,-4530.08,Uber transaction,Uber,housing,2024-01-03T00:44:50.467810,completed,-1790.98,
TXN3FC6DA5992,ACC566AE3D3,CUST000003,credit,4076.11,Starbucks transaction,Starbucks,online_shopping,2025-06-15T04:10:07.132885,completed,6815.21,
TXN3AF34FDE9E,ACC566AE3D3,CUST000003,debit,-3013.98,Walmart transaction,Walmart,salary,2025-04-02T11:54:36.916454,failed,-274.88,insufficient_funds
TXN58AB06F092,ACC566AE3D3,CUST000003,debit,-2322.45,Airbnb transaction,Airbnb,travel,2025-01-06T17:04:12.800072,failed,416.65,insufficient_funds
TXNF80A24FC0B,ACC566AE3D3,CUST000003,debit,-3178.32,Uber transaction,Uber,travel,2023-09-03T23:33:24.128671,completed,-439.22,
TXN9BC8B63477,ACC566AE3D3,CUST000003,debit,-2347.26,Target transaction,Target,housing,2023-08-07T01:08:04.675396,completed,391.84,
TXNC65B8E989A,ACC566AE3D3,CUST000003,debit,-375.58,Airbnb transaction,Airbnb,groceries,2023-01-27T17:53:57.082060,completed,2363.52,
TXN49AA7F41E6,ACC566AE3D3,CUST000003,debit,-1438.95,Walmart transaction,Walmart,entertainment,2023-09-26T02:27:43.410165,completed,1300.15,
TXN49D038A3AF,ACC566AE3D3,CUST000003,debit,-2903.75,Amazon transaction,Amazon,groceries,2024-06-04T06:34:59.253853,failed,-164.65,insufficient_funds
TXN03795CC953,ACC566AE3D3,CUST000003,debit,-945.26,Airbnb transaction,Airbnb,entertainment,2025-07-19T11:06:23.813057,completed,1793.84,
TXN933C883B2B,ACC566AE3D3,CUST000003,debit,-521.99,Uber transaction,Uber,travel,2023-03-21T17:55:33.106694,completed,2217.11,
TXN54B1B5D3B3,ACC566AE3D3,CUST000003,debit,-200.51,Airbnb transaction,Airbnb,groceries,2024-03-29T19:30:35.168472,completed,2538.59,
TXN49B494D188,ACC566AE3D3,CUST000003,debit,-1822.67,Target transaction,Target,groceries,2024-11-20T14:14:03.140834,completed,916.43,
TXN11204D5C8C,ACC566AE3D3,CUST000003,debit,-2991.44,Uber transaction,Uber,online_shopping,2023-08-01T21:45:28.877470,completed,-252.34,
TXN9E23C9345D,ACC566AE3D3,CUST000003,debit,-1935.89,Target transaction,Target,travel,2025-02-01T12:11:22.930406,completed,803.21,
TXN9885C00476,ACC566AE3D3,CUST000003,credit,3015.49,Apple transaction,Apple,housing,2024-06-25T08:13:55.205739,completed,5754.59,
TXNC4568281A3,ACC566AE3D3,CUST000003,debit,-4584.15,Target transaction,Target,travel,2023-09-25T03:54:39.859637,completed,-1845.05,
TXNBF8195658C,ACC566AE3D3,CUST000003,debit,-2977.23,Walmart transaction,Walmart,housing,2024-12-19T09:12:16.315264,completed,-238.13,
TXNCEF8E865D7,ACC566AE3D3,CUST000003,debit,-1645.74,Apple transaction,Apple,travel,2023-01-07T01:43:04.154403,completed,1093.36,
TXN5A8CF61C7F,ACC566AE3D3,CUST000003,credit,4985.83,Delta Airlines transaction,Delta Airlines,online_shopping,2025-04-02T07:20:47.203920,completed,7724.93,
TXN2875AF77DD,ACC566AE3D3,CUST000003,debit,-1812.33,Uber transaction,Uber,housing,2025-04-23T04:48:49.808611,completed,926.77,
TXN0D880CD8FC,ACCA5EAF928,CUST000004,credit,831.87,Airbnb transaction,Airbnb,online_shopping,2025-11-01T22:30:36.873892,completed,26216.36,
TXNC28BDDDECA,ACCA5EAF928,CUST000004,debit,-1191.46,Airbnb transaction,Airbnb,entertainment,2023-01-22T09:17:59.363043,completed,24193.03,
TXN0133E5A781,ACCA5EAF928,CUST000004,credit,2247.4,Delta Airlines transaction,Delta Airlines,salary,2025-08-22T07:39:26.496272,completed,27631.89,
TXNF2B1F6EAAF,ACCA5EAF928,CUST000004,credit,2347.73,Starbucks transaction,Starbucks,housing,2024-09-22T09:08:32.331008,completed,27732.22,
TXNAC321DD494,ACCA5EAF928,CUST000004,debit,-2205.78,Target transaction,Target,groceries,2024-06-06T07:01:38.537786,completed,23178.71,
TXN2A8D3D6FED,ACCA5EAF928,CUST000004,debit,-814.48,Starbucks transaction,Starbucks,entertainment,2025-10-29T07:15:02.726525,completed,24570.01,
TXN3BF1B66744,ACCA5EAF928,CUST000004,debit,-3207.69,Uber transaction,Uber,entertainment,2023-11-23T23:32:25.815646,failed,22176.8,insufficient_funds
TXN6C76D50590,ACCA5EAF928,CUST000004,credit,2581.97,Walmart transaction,Walmart,housing,2024-03-03T00:50:56.800012,completed,27966.46,
TXNC51A08FA55,ACCA5EAF928,CUST000004,debit,-2249.35,Delta Airlines transaction,Delta Airlines,salary,2025-09-03T08:20:23.002557,completed,23135.14,
TXNC89C04A1F5,ACCA5EAF928,CUST000004,debit,-4552.97,Airbnb transaction,Airbnb,housing,2025-07-04T02:56:58.086895,failed,20831.52,insufficient_funds
TXNC9A42415C1,ACCA5EAF928,CUST000004,debit,-1985.29,Uber transaction,Uber,salary,2024-08-12T08:26:11.460469,completed,23399.2,
TXN924B1A9930,ACCA5EAF928,CUST000004,debit,-1126.57,Uber transaction,Uber,online_shopping,2025-03-15T10:10:59.220037,completed,24257.92,
TXN1A82037618,ACCA5EAF928,CUST000004,debit,-3957.95,Apple transaction,Apple,online_shopping,2025-05-25T20:32:07.916411,completed,21426.54,
TXNC4958EE77D,ACCA5EAF928,CUST000004,credit,3481.88,Apple transaction,Apple,travel,2025-09-10T02:28:55.954743,completed,28866.37,
TXN874381865C,ACCA5EAF928,CUST000004,debit,-4529.76,Amazon transaction,Amazon,housing,2024-06-18T14:40:14.412074,completed,20854.73,
TXN2C16AFF303,ACCA5EAF928,CUST000004,debit,-4701.43,Delta Airlines transaction,Delta Airlines,groceries,2023-10-26T20:44:23.975298,completed,20683.06,
TXNA2C7C60304,ACCA5EAF928,CUST000004,debit,-1509.25,Amazon transaction,Amazon,salary,2024-06-15T18:40:17.749289,completed,23875.24,
TXN06A66E3953,ACCA5EAF928,CUST000004,credit,2288.28,Walmart transaction,Walmart,groceries,2024-03-01T19:10:02.284710,completed,27672.77,
TXN6F5B0F0899,ACCA5EAF928,CUST000004,debit,-2579.3,Starbucks transaction,Starbucks,travel,2025-01-02T09:59:55.499893,completed,22805.19,
TXND1E077C9EF,ACCA5EAF928,CUST000004,debit,-3075.97,Starbucks transaction,Starbucks,entertainment,2025-05-23T23:10:49.028745,completed,22308.52,
TXNAA1D9DF114,ACCA5EAF928,CUST000004,debit,-432.64,Uber transaction,Uber,online_shopping,2025-03-03T23:29:11.774563,failed,24951.85,insufficient_funds
TXN5ECD8822AF,ACCA5EAF928,CUST000004,debit,-3933.13,Delta Airlines transaction,Delta Airlines,entertainment,2025-07-09T08:29:19.771023,completed,21451.36,
TXNFE4382033B,ACCA5EAF928,CUST000004,credit,222.45,Netflix transaction,Netflix,housing,2025-10-03T21:33:13.648251,completed,25606.94,
TXNB00BF25238,ACCA5EAF928,CUST000004,debit,-3943.66,Uber transaction,Uber,salary,2025-12-09T21:22:24.849110,completed,21440.83,
TXNA05C62126F,ACCA5EAF928,CUST000004,debit,-3858.65,Uber transaction,Uber,salary,2024-08-07T20:46:08.342811,completed,21525.84,
TXN32F8BBF069,ACCA5EAF928,CUST000004,debit,-4068.48,Apple transaction,Apple,travel,2025-09-20T02:05:25.831609,completed,21316.01,
TXNE902870D0D,ACCA5EAF928,CUST000004,debit,-3160.52,Apple transaction,Apple,online_shopping,2024-10-10T02:56:31.716605,completed,22223.97,
TXNB36B79C15B,ACCA5EAF928,CUST000004,credit,189.73,Starbucks transaction,Starbucks,online_shopping,2024-12-26T23:38:00.994756,completed,25574.22,
TXN00924B46B6,ACCA5EAF928,CUST000004,credit,1581.4,Target transaction,Target,entertainment,2023-04-02T22:08:21.500222,completed,26965.89,
TXN6D5876D5C3,ACCA5EAF928,CUST000004,credit,2369.63,Amazon transaction,Amazon,travel,2024-04-14T07:56:36.912097,completed,27754.12,
TXN0BEF00B868,ACCA5EAF928,CUST000004,debit,-3905.3,Uber transaction,Uber,housing,2025-08-07T04:51:13.050144,completed,21479.19,
TXNDA17EC8A02,ACCA5EAF928,CUST000004,debit,-4447.99,Airbnb transaction,Airbnb,groceries,2023-07-18T23:50:19.740383,completed,20936.5,
TXN0339CA2459,ACCA5EAF928,CUST000004,debit,-3461.88,Uber transaction,Uber,entertainment,2023-10-12T20:54:28.547278,completed,21922.61,
TXN17147BFE1E,ACCA5EAF928,CUST000004,debit,-2125.38,Netflix transaction,Netflix,entertainment,2023-12-25T10:49:41.114024,failed,23259.11,insufficient_funds
TXN39673B44C8,ACCA5EAF928,CUST000004,debit,-1472.36,Walmart transaction,Walmart,online_shopping,2024-05-12T21:29:53.741159,completed,23912.13,
TXN7A75D686E5,ACCA5EAF928,CUST000004,debit,-2232.35,Netflix transaction,Netflix,salary,2024-01-05T13:30:51.852173,completed,23152.14,
TXNC60EBB9796,ACCA5EAF928,CUST000004,debit,-216.56,Uber transaction,Uber,entertainment,2025-08-21T04:56:19.795667,failed,25167.93,insufficient_funds
TXNA921ECBAD0,ACCA5EAF928,CUST000004,debit,-4900.24,Amazon transaction,Amazon,online_shopping,2023-11-01T16:35:01.892356,completed,20484.25,
TXN62F173014E,ACCA5EAF928,CUST000004,debit,-2567.86,Apple transaction,Apple,online_shopping,2025-11-07T13:38:39.371768,completed,22816.63,
TXN7FC699CA2D,ACCA5EAF928,CUST000004,debit,-3907.65,Amazon transaction,Amazon,salary,2024-04-06T14:43:25.129991,completed,21476.84,
TXN48471FC9D9,ACCA5EAF928,CUST000004,credit,1834.81,Netflix transaction,Netflix,entertainment,2025-07-03T05:27:31.838006,completed,27219.3,
TXND9A9E1C153,ACCA5EAF928,CUST000004,debit,-2252.36,Uber transaction,Uber,housing,2024-05-29T23:39:49.160444,completed,23132.13,
TXN0C197D484F,ACCA5EAF928,CUST000004,debit,-692.79,Uber transaction,Uber,groceries,2025-03-31T04:21:27.292526,completed,24691.7,
TXN458C713001,ACCA5EAF928,CUST000004,debit,-4802.8,Amazon transaction,Amazon,travel,2023-02-27T00:48:35.224678,completed,20581.69,
TXN2C055D9ABF,ACCA5EAF928,CUST000004,debit,-4568.14,Walmart transaction,Walmart,housing,2025-11-08T08:26:58.256869,completed,20816.35,
TXN1A847511BD,ACCA5EAF928,CUST000004,credit,1076.78,Target transaction,Target,travel,2023-09-03T12:33:30.654414,failed,26461.27,insufficient_funds
TXN3130448F7E,ACCA5EAF928,CUST000004,debit,-617.57,Walmart transaction,Walmart,groceries,2023-03-17T03:17:26.791795,completed,24766.92,
TXNB3280EC799,ACCA5EAF928,CUST000004,credit,4986.33,Uber transaction,Uber,travel,2025-11-14T05:27:56.307467,completed,30370.82,
TXNB0687DED2C,ACCA5EAF928,CUST000004,debit,-2713.15,Target transaction,Target,salary,2023-02-14T01:59:01.876457,completed,22671.34,
TXN6B2445A498,ACC885FB986,CUST000004,debit,-2339.69,Delta Airlines transaction,Delta Airlines,salary,2023-09-28T18:36:18.799560,completed,29545.31,
TXND5EC9CA216,ACC885FB986,CUST000004,debit,-1549.91,Airbnb transaction,Airbnb,entertainment,2025-07-07T22:56:02.689293,completed,30335.09,
TXN39960FB5F6,ACC885FB986,CUST000004,debit,-2876.63,Apple transaction,Apple,housing,2024-11-11T08:42:03.798303,completed,29008.37,
TXN68BE12AECA,ACC885FB986,CUST000004,debit,-3402.14,Uber transaction,Uber,salary,2023-09-19T04:57:39.862226,completed,28482.86,
TXNE678AADB2B,ACC885FB986,CUST000004,credit,3200.77,Apple transaction,Apple,salary,2024-06-02T13:11:04.853991,completed,35085.77,
TXNF847F95F77,ACC885FB986,CUST000004,credit,281.79,Walmart transaction,Walmart,entertainment,2023-05-06T06:09:16.717509,completed,32166.79,
TXNEE348470A1,ACC885FB986,CUST000004,debit,-1616.69,Starbucks transaction,Starbucks,housing,2025-11-03T19:03:16.357873,failed,30268.31,insufficient_funds
TXN2E874EC691,ACC885FB986,CUST000004,debit,-1423.82,Walmart transaction,Walmart,housing,2024-05-24T05:05:35.104839,completed,30461.18,
TXN80175FDCD6,ACC885FB986,CUST000004,credit,1375.88,Target transaction,Target,entertainment,2023-10-08T14:05:03.644355,completed,33260.88,
