account_id,customer_id,account_type,account_number_masked,balance,available_balance,status,opened_date
ACCDC47D830,CUST000146,savings,****8845,49536.61,49536.61,active,2018-09-19T19:37:50.916022
ACC9C932D6E,CUST000147,checking,****7096,27991.45,27991.45,active,2021-01-01T22:34:30.264262
ACC60BEF675,CUST000147,checking,****3859,32582.69,32582.69,active,2022-07-24T11:55:58.510076
ACC75F42622,CUST000147,savings,****7202,26757.25,26757.25,active,2021-07-14T13:40:10.653640
ACC84AB3202,CUST000148,checking,****7401,36742.49,36742.49,active,2025-12-07T18:22:41.965865
ACC23ECD5BF,CUST000148,credit,****3294,32014.02,32014.02,active,2023-02-06T10:27:56.629961
ACCA260422C,CUST000149,checking,****8202,17722.35,17722.35,active,2022-05-15T11:51:37.898384
ACC30A261E0,CUST000149,credit,****4280,44101.27,44101.27,active,2022-09-25T06:18:08.732868
ACCC3227133,CUST000149,credit,****7908,37969.27,37969.27,active,2017-08-15T02:51:39.099854
ACCC56AE095,CUST000150,savings,****8389,25921.46,25921.46,active,2025-01-28T19:24:30.625793
ACC87F1AC1E,CUST000151,savings,****3321,2564.57,2564.57,active,2025-09-07T13:51:32.469592
ACC0A061A47,CUST000152,savings,****7417,33970.38,33970.38,active,2020-07-13T22:44:16.115149
ACC820775E6,CUST000152,savings,****7242,2066.99,2066.99,active,2015-01-19T11:48:50.305748
ACC404FC003,CUST000153,checking,****2881,26994.15,26994.15,active,2019-12-09T13:48:27.587981
ACC8017584B,CUST000153,checking,****7572,19067.8,19067.8,active,2016-12-12T14:26:44.374450
ACC8E3EEDED,CUST000154,savings,****5976,20530.98,20530.98,active,2022-11-20T16:57:20.387576
ACC8FB23D5D,CUST000154,checking,****6925,34769.36,34769.36,active,2016-08-23T08:19:57.867504
ACC11EC0BB2,CUST000154,savings,****5996,693.8,693.8,active,2015-01-23T13:40:40.528674
ACC9D62855A,CUST000155,checking,****5413,12556.73,12556.73,active,2025-09-12T18:51:54.305878
ACCB2D023C0,CUST000155,credit,****1670,44015.83,44015.83,active,2015-01-05T21:32:10.248594
ACC5EAAC5E9,CUST000156,credit,****9434,700.5,700.5,active,2025-08-13T20:30:49.243281
ACCD85093B2,CUST000157,savings,****3078,1176.86,1176.86,active,2020-02-19T13:19:38.311595
ACC748E4C61,CUST000157,credit,****1489,22838.61,22838.61,active,2025-01-31T20:24:19.962563
ACC3CD22B6B,CUST000158,credit,****4839,21520.48,21520.48,active,2019-09-24T05:00:00.751464
ACC12C6C5D6,CUST000158,checking,****7623,43073.6,43073.6,active,2017-02-21T18:47:27.507998
ACC6C1EEE5E,CUST000159,credit,****2232,30933.12,30933.12,active,2025-11-22T09:28:26.016774
ACCBBC46C85,CUST000159,credit,****2638,27832.81,27832.81,active,2022-02-15T00:41:44.147616
ACCFF883FF4,CUST000160,savings,****9542,33273.93,33273.93,active,2020-11-06T23:09:25.274959
ACC30AB6FFF,CUST000161,credit,****9176,37021.5,37021.5,active,2025-02-26T03:01:30.355446
ACC990CD080,CUST000162,savings,****8638,5242.41,5242.41,active,2020-04-07T20:42:04.657677
ACCC2AE8EB4,CUST000163,credit,****3250,262.28,262.28,active,2021-04-04T23:56:53.207562
ACC93108E82,CUST000163,credit,****2956,18663.26,18663.26,active,2017-03-10T06:19:52.554278
ACC8C5043BA,CUST000163,checking,****8970,30659.95,30659.95,active,2015-04-27T16:00:52.957422
ACCFDD7B2BD,CUST000164,checking,****6229,10023.71,10023.71,active,2021-07-31T05:27:29.570198
ACC1E4542D7,CUST000164,checking,****6946,22033.06,22033.06,active,2024-12-29T12:51:18.440926
ACC42870170,CUST000165,credit,****3528,32125.52,32125.52,active,2020-12-02T09:22:07.119292
ACCE1CFD8C1,CUST000165,checking,****8568,29720.2,29720.2,active,2016-03-28T12:37:25.846442
ACC8ECF76E5,CUST000165,savings,****3554,988.03,988.03,active,2023-04-02T01:23:05.613855
ACCC50163C9,CUST000166,checking,****9582,49292.34,49292.34,active,2023-07-24T15:29:44.743049
ACC089F9276,CUST000166,checking,****5781,21593.7,21593.7,active,2019-06-25T23:07:54.566984
ACC39A4B01D,CUST000166,checking,****9446,39975.24,39975.24,active,2022-03-12T21:04:17.273647
ACCC4EA53B6,CUST000167,checking,****3089,43068.34,43068.34,active,2019-05-21T10:47:03.186414
ACC175B66BD,CUST000168,credit,****6805,28553.44,28553.44,active,2017-03-30T15:33:42.570677
ACCC32EFDF1,CUST000168,credit,****2144,22211.03,22211.03,active,2018-10-09T14:33:17.310161
ACC908FC1F4,CUST000168,credit,****7945,7534.6,7534.6,active,2024-06-24T01:30:04.694192
ACC911D1474,CUST000169,credit,****8284,45902.5,45902.5,active,2018-02-19T19:30:56.428679
ACC2FC7609C,CUST000169,credit,****4623,38932.16,38932.16,active,2024-12-18T13:02:25.250174
ACC56648A00,CUST000170,savings,****2764,30695.16,30695.16,active,2025-05-25T02:37:34.785697
ACC53D62B67,CUST000170,checking,****1515,41159.01,41159.01,active,2023-08-29T10:37:31.471723
ACCD361F009,CUST000170,credit,****8137,16656.48,16656.48,active,2023-09-29T19:34:05.215777
ACCACB95F08,CUST000171,checking,****7637,2968.64,2968.64,active,2022-08-24T12:11:33.741264
ACC20943EB9,CUST000172,credit,****2925,47186.4,47186.4,active,2023-08-03T09:44:17.449356
ACC327D2EC0,CUST000172,credit,****2674,5751.35,5751.35,active,2023-03-10T06:57:50.349134
ACC715BB806,CUST000172,savings,****7686,40490.37,40490.37,active,2023-07-28T23:33:24.631408
ACC9D40E8B9,CUST000173,checking,****7291,4687.52,4687.52,active,2016-01-15T02:20:54.655677
ACCCCE43B0E,CUST000174,checking,****2462,30922.8,30922.8,active,2016-04-16T01:36:27.376093
ACC92956625,CUST000174,savings,****5099,25679.87,25679.87,active,2018-08-14T00:06:20.277148
ACCE7416627,CUST000175,credit,****9813,40777.81,40777.81,active,2016-08-18T14:23:57.152672
ACC432C0363,CUST000175,savings,****6626,22681.59,22681.59,active,2023-06-09T06:31:09.296387
ACCD69235B6,CUST000176,credit,****6209,36061.52,36061.52,active,2018-07-29T22:27:45.528224
ACCAAA891C5,CUST000177,checking,****2578,17061.72,17061.72,active,2023-02-16T05:52:01.233040
ACCEAFCEAD6,CUST000178,checking,****7860,39527.24,39527.24,active,2023-04-02T14:28:55.111890
ACC855782F2,CUST000178,checking,****3509,1432.51,1432.51,active,2024-03-07T08:23:28.393714
ACCD2BF3D0D,CUST000178,checking,****1712,11295.37,11295.37,active,2024-03-18T05:49:19.665895
ACC2C1E4749,CUST000179,credit,****1244,30448.59,30448.59,active,2017-06-04T07:25:17.672014
ACCDF1E5224,CUST000179,savings,****1893,16638.7,16638.7,active,2020-06-02T02:13:30.981559
ACCFCD0C658,CUST000179,credit,****4470,5633.74,5633.74,active,2019-08-26T14:16:03.101521
ACCBA759044,CUST000180,checking,****3797,8910.45,8910.45,active,2023-02-12T00:14:50.168188
ACCD1DD683E,CUST000181,checking,****6566,40472.65,40472.65,active,2025-12-18T11:35:08.845966
ACC0D8A968C,CUST000181,checking,****8381,4409.63,4409.63,active,2025-12-22T03:08:58.866460
ACC1C86FB89,CUST000181,savings,****9090,24040.82,24040.82,active,2024-01-16T23:08:11.324080
ACCEE521190,CUST000182,savings,****4558,15555.68,15555.68,active,2024-02-23T18:01:49.113610
ACC7F62F3A0,CUST000182,savings,****4495,15722.84,15722.84,active,2020-06-17T02:10:54.884149
ACC34386767,CUST000183,credit,****8550,48127.02,48127.02,active,2024-04-02T13:36:49.529103
ACCB8C9DF9E,CUST000184,savings,****3604,2689.1,2689.1,active,2015-12-31T02:23:22.215611
ACC174B71B2,CUST000184,checking,****2770,19308.55,19308.55,active,2020-05-05T16:10:03.499072
ACC2B444B10,CUST000184,savings,****9450,42482.96,42482.96,active,2024-06-06T03:13:30.893701
ACC335C3725,CUST000185,credit,****1638,4707.15,4707.15,active,2015-05-11T13:23:35.474926
ACCE2A22A2E,CUST000186,savings,****6318,8568.08,8568.08,active,2021-04-19T07:11:09.785501
ACCB35E85C0,CUST000187,savings,****6830,3445.92,3445.92,active,2018-09-27T16:39:18.415341
ACC02BBFFDC,CUST000188,checking,****9997,5244.39,5244.39,active,2024-07-27T06:24:40.906181
ACC4F04944B,CUST000188,checking,****8436,30477.08,30477.08,active,2021-07-17T13:27:59.986441
ACCACE94DFA,CUST000189,checking,****7731,13003.48,13003.48,active,2017-10-27T15:37:17.720081
ACC95157333,CUST000190,checking,****6111,45986.25,45986.25,active,2018-08-07T11:06:24.945993
ACCA24C3081,CUST000190,credit,****2100,46913.72,46913.72,active,2017-07-27T02:22:36.028787
ACCC27BADA6,CUST000190,checking,****1538,17945.61,17945.61,active,2017-10-31T21:21:03.135124
ACCFFE88B36,CUST000191,checking,****9714,16732.79,16732.79,active,2022-11-25T11:08:30.961470
ACC2824AB24,CUST000191,savings,****2309,8433.75,8433.75,active,2021-08-24T02:23:13.635574
ACC13FB2CB7,CUST000192,credit,****7527,45529.08,45529.08,active,2025-01-05T08:27:04.367993
ACC8AAB002E,CUST000192,checking,****6274,27492.29,27492.29,active,2024-12-14T07:40:51.719197
ACC36C6D561,CUST000192,credit,****2336,32008.76,32008.76,active,2020-11-17T13:41:59.824185
ACC172D373D,CUST000193,credit,****1981,32601.32,32601.32,active,2017-03-01T07:20:30.903451
ACC3115C1C8,CUST000194,credit,****3285,15078.86,15078.86,active,2023-06-29T02:39:41.430451
ACC58207FF3,CUST000195,checking,****4088,7201.1,7201.1,active,2021-11-17T07:11:02.867496
ACCE271EFE7,CUST000195,credit,****4207,13785.06,13785.06,active,2019-06-15T05:37:07.535676
ACC30E3B6F5,CUST000195,credit,****2273,42046.82,42046.82,active,2022-06-22T02:44:25.751746
ACC8E660F08,CUST000196,checking,****4219,14337.81,14337.81,active,2020-04-24T12:40:02.892920
ACC574775A9,CUST000196,credit,****9425,2075.99,2075.99,active,2021-04-24T11:27:08.058293
ACC1F3EE6F8,CUST000196,savings,****3362,5056.35,5056.35,active,2018-03-15T15:07:51.165927
ACC87E377EE,CUST000197,savings,****1442,46142.78,46142.78,active,2024-10-08T04:26:41.422026
ACC52C342A7,CUST000197,credit,****4589,40617.05,40617.05,active,2024-11-21T16:55:31.339865
ACC5E01C7A9,CUST000198,checking,****1369,34430.14,34430.14,active,2022-01-05T21:22:59.436300
ACCE8CE7415,CUST000198,credit,****1041,32914.35,32914.35,active,2020-07-23T16:56:19.940272
ACC935A35D5,CUST000199,checking,****8184,38249.05,38249.05,active,2024-03-27T17:38:29.325052
ACC9669CBB7,CUST000200,checking,****2168,35114.64,35114.64,active,2016-06-25T03:22:06.225788
ACC148F47A6,CUST000201,credit,****6919,30123.36,30123.36,active,2024-05-18T11:04:48.780427
ACC70DE7646,CUST000201,credit,****7658,15637.8,15637.8,active,2016-06-20T19:55:05.084097
ACCC37433B5,CUST000202,savings,****1023,15343.63,15343.63,active,2020-02-27T06:11:23.985152
ACC66F7BB82,CUST000202,credit,****6045,11859.1,11859.1,active,2020-11-22T18:21:13.723679
ACC0257FFF9,CUST000202,credit,****2770,37306.58,37306.58,active,2019-12-30T06:52:31.947537
ACCED986CB4,CUST000203,savings,****2310,963.57,963.57,active,2016-11-29T10:13:53.514710
ACC10564DB7,CUST000203,credit,****1222,11237.06,11237.06,active,2018-12-01T21:37:36.961691
ACCD2ABAE3E,CUST000204,credit,****7615,12619.21,12619.21,active,2021-03-21T15:22:32.519272
ACC6862F49C,CUST000205,savings,****8243,25815.71,25815.71,active,2019-07-20T11:27:08.605990
ACCA9F27F47,CUST000205,checking,****1619,3509.35,3509.35,active,2017-05-15T10:32:30.759060
ACC9D3F85B2,CUST000205,checking,****5871,20804.3,20804.3,active,2019-05-28T15:13:45.219496
ACC93DA18DD,CUST000206,savings,****2934,40506.01,40506.01,active,2015-11-17T02:51:30.966301
ACC12051843,CUST000207,savings,****2602,22099.01,22099.01,active,2024-01-01T13:26:33.609629
ACC838A0D07,CUST000207,credit,****6237,14173.63,14173.63,active,2022-10-01T02:25:46.807714
ACCFE223FB4,CUST000208,savings,****4552,39236.2,39236.2,active,2018-05-14T10:44:03.774690
ACCAAECA519,CUST000208,checking,****6216,39127.45,39127.45,active,2025-01-01T01:14:13.893342
ACC8C412361,CUST000208,credit,****9559,44846.11,44846.11,active,2022-12-02T19:51:47.297260
ACCF4EE0FE4,CUST000209,checking,****8160,49908.22,49908.22,active,2016-08-30T11:10:47.772424
ACCF7DA8DDA,CUST000210,savings,****5188,47925.82,47925.82,active,2022-06-05T04:01:26.498094
ACC74DEB376,CUST000210,credit,****5578,2573.81,2573.81,active,2017-06-05T10:22:34.517456
ACC1545BDAE,CUST000211,credit,****7597,15811.01,15811.01,active,2019-01-16T16:21:59.860958
ACCEA3FAFCF,CUST000211,checking,****4068,41133.25,41133.25,active,2024-05-25T22:25:27.488310
ACC8888F856,CUST000212,credit,****5991,32629.19,32629.19,active,2022-01-24T01:06:11.333649
ACCA9A614AB,CUST000213,checking,****8381,17407.78,17407.78,active,2015-06-17T10:42:43.112432
ACC5650A2E4,CUST000214,credit,****5983,48283.2,48283.2,active,2022-08-16T23:05:35.287974
ACC72DD631C,CUST000215,savings,****1739,23893.29,23893.29,active,2023-09-03T18:27:53.359854
ACC1AA528BD,CUST000215,credit,****7451,5793.49,5793.49,active,2020-07-03T01:57:16.317049
ACCD2B801DB,CUST000215,savings,****5094,27545.71,27545.71,active,2023-07-25T22:59:58.035939
ACC7D77F8AF,CUST000216,savings,****3832,12944.84,12944.84,active,2017-06-03T21:31:24.594632
ACCDF1F6C83,CUST000216,checking,****4827,39812.14,39812.14,active,2015-04-09T17:12:24.447510
ACCAFFE8DC6,CUST000216,credit,****8016,9334.23,9334.23,active,2025-01-12T01:06:24.961782
ACCFFA3C932,CUST000217,checking,****9047,38467.92,38467.92,active,2022-01-22T22:01:51.933856
ACC678B52E6,CUST000217,credit,****6044,33025.33,33025.33,active,2017-05-17T00:09:16.836304
ACC42FEE1F2,CUST000217,savings,****6201,37042.68,37042.68,active,2025-11-04T00:07:27.926452
ACCD8327874,CUST000218,savings,****9960,47516.56,47516.56,active,2025-07-01T11:12:49.525779
ACC4F8675DF,CUST000218,checking,****9115,38714.68,38714.68,active,2015-12-15T22:51:43.694916
ACCEB92F9A7,CUST000219,credit,****6241,24093.72,24093.72,active,2020-02-18T03:56:56.845269
ACC5E6CA151,CUST000219,checking,****4945,45417.37,45417.37,active,2016-09-21T19:08:58.393283
ACC97433B4C,CUST000220,savings,****8845,5353.69,5353.69,active,2015-10-31T08:26:26.096473
ACCB985905F,CUST000220,checking,****7896,11909.45,11909.45,active,2020-04-07T16:15:35.390095
ACC4ED74202,CUST000221,credit,****8473,16299.66,16299.66,active,2018-04-07T11:22:35.881260
ACCF51BC386,CUST000221,credit,****7911,48164.38,48164.38,active,2021-03-21T02:49:32.087950
ACCBE4170C3,CUST000221,savings,****8298,45936.97,45936.97,active,2025-06-21T12:57:28.925542
ACCBCB47858,CUST000222,checking,****9699,34803.78,34803.78,active,2021-12-13T02:40:38.943022
ACC0AB53811,CUST000223,checking,****3958,6697.09,6697.09,active,2019-08-19T13:12:47.401834
ACC0123D1A1,CUST000224,credit,****1333,2472.61,2472.61,active,2022-08-13T09:55:09.742276
ACC980E4803,CUST000225,savings,****6127,5259.02,5259.02,active,2019-03-22T10:00:07.466841
ACCA845F743,CUST000225,savings,****8520,25646.08,25646.08,active,2016-12-14T17:15:34.460330
ACC79F059AD,CUST000225,credit,****8477,36817.08,36817.08,active,2019-10-13T00:29:01.410713
ACC3C6AACE7,CUST000226,credit,****2247,29601.88,29601.88,active,2017-04-01T02:46:39.356860
ACC1602FC53,CUST000227,credit,****4792,36608.82,36608.82,active,2019-07-25T20:52:30.742146
ACC9F9577E2,CUST000228,credit,****5649,34985.29,34985.29,active,2023-06-07T03:41:41.102391
ACCBDFB70B9,CUST000229,credit,****1125,47389.72,47389.72,active,2024-06-10T14:12:38.691050
ACC9630A377,CUST000229,checking,****9114,20991.4,20991.4,active,2015-03-11T16:35:24.932808
ACCC47F9611,CUST000229,savings,****8412,5059.99,5059.99,active,2024-06-14T05:10:51.554954
ACC0FBEFF79,CUST000230,savings,****6258,6929.49,6929.49,active,2017-02-01T11:08:08.719862
ACC8B57388D,CUST000230,credit,****7386,636.76,636.76,active,2022-04-19T20:34:14.011377
ACC46CD58A3,CUST000231,savings,****9247,16870.29,16870.29,active,2016-08-04T10:52:12.550157
ACCF6CBB48B,CUST000231,savings,****5091,27959.71,27959.71,active,2016-08-15T04:27:11.946928
ACC5CEDD40A,CUST000232,checking,****6842,29542.49,29542.49,active,2017-06-07T00:12:37.704212
ACC5D0BC1B0,CUST000233,credit,****2633,22390.23,22390.23,active,2018-09-06T06:28:19.699258
ACC97A8508E,CUST000233,checking,****3206,36937.48,36937.48,active,2025-07-02T21:41:51.694545
ACC32BEF839,CUST000233,checking,****5118,44455.12,44455.12,active,2025-03-06T16:19:37.816649
ACC1C3F27C9,CUST000234,savings,****7656,8330.38,8330.38,active,2015-05-28T10:12:46.830352
ACC7B9C1E2C,CUST000234,savings,****6718,37795.7,37795.7,active,2015-01-11T17:41:18.294644
ACC1359791C,CUST000234,checking,****8776,524.19,524.19,active,2025-08-18T01:03:35.882000
ACCB3A6462C,CUST000235,checking,****8347,29546.64,29546.64,active,2019-06-03T01:08:36.661432
ACC7BE9FFCC,CUST000235,savings,****5976,8993.18,8993.18,active,2020-02-24T08:09:14.883762
ACCE4535592,CUST000236,savings,****8806,30569.66,30569.66,active,2025-08-17T21:54:24.681047
ACCC58021F7,CUST000236,checking,****8057,5960.22,5960.22,active,2023-07-13T02:26:17.927063
ACCD5D8C778,CUST000237,checking,****1144,9048.3,9048.3,active,2023-04-25T20:57:44.629019
ACCEEEFD76D,CUST000237,savings,****8414,9481.16,9481.16,active,2019-01-16T19:45:32.076624
ACC8A2589A2,CUST000237,checking,****1502,43363.76,43363.76,active,2015-11-18T11:25:33.012748
ACC845A13CF,CUST000238,credit,****8922,49919.13,49919.13,active,2017-03-27T07:47:45.345573
ACC68B1A3EE,CUST000238,credit,****1933,28945.99,28945.99,active,2024-07-08T17:18:44.852787
ACCF7B0F371,CUST000239,checking,****7150,31064.81,31064.81,active,2023-10-17T19:41:32.591197
ACCEAD47F38,CUST000239,checking,****7027,43056.03,43056.03,active,2017-07-07T15:03:08.691282
ACC88CB6C35,CUST000239,savings,****5558,46211.52,46211.52,active,2017-04-18T22:34:18.973196
ACC3319637A,CUST000240,savings,****3885,6669.63,6669.63,active,2016-07-23T10:40:32.924305
ACCF66FDDD9,CUST000240,checking,****8992,19308.41,19308.41,active,2016-06-02T16:50:04.992408
ACCDC106D53,CUST000240,savings,****2224,14845.27,14845.27,active,2023-04-17T14:53:35.128909
ACC0AA569F7,CUST000241,credit,****5767,25447.32,25447.32,active,2019-06-17T23:08:12.448811
ACCEFB0D5D5,CUST000241,credit,****2524,27116.04,27116.04,active,2020-01-23T06:44:59.538137
ACCC001117F,CUST000241,savings,****3453,46467.5,46467.5,active,2016-07-29T10:24:05.455147
ACC4958B6FD,CUST000242,savings,****9390,22824.46,22824.46,active,2016-09-23T19:17:39.528003
ACCF8A70A35,CUST000242,checking,****4671,20269.26,20269.26,active,2024-12-08T00:47:10.335820
ACC8E2870B3,CUST000243,savings,****7169,32637.92,32637.92,active,2021-07-02T21:34:14.837362
ACCEE8EA7AB,CUST000243,checking,****2843,32530.47,32530.47,active,2021-04-07T10:57:36.191041
ACC7FCA3065,CUST000244,checking,****6278,15958.93,15958.93,active,2021-10-06T19:24:17.744814
ACC1DE8A344,CUST000244,checking,****5033,32486.1,32486.1,active,2017-12-26T11:52:07.813159
ACC2C14FCC2,CUST000244,checking,****9475,30225.75,30225.75,active,2020-07-28T23:31:30.951294
ACC2DD6B83C,CUST000245,savings,****1844,42582.51,42582.51,active,2024-08-11T08:28:18.144917
ACC81E645C5,CUST000245,credit,****6316,37528.64,37528.64,active,2020-03-12T14:48:13.243354
ACC7D1AB4CF,CUST000245,checking,****7179,35521.86,35521.86,active,2018-11-09T07:57:36.426466
ACC4250BD1D,CUST000246,checking,****9158,44473.84,44473.84,active,2021-07-05T17:38:16.594274
ACC196E7E33,CUST000246,savings,****7442,43641.28,43641.28,active,2022-12-29T22:16:26.272631
ACC07ACCFED,CUST000246,savings,****1088,23028.98,23028.98,active,2022-09-18T02:29:04.735096
ACCB796F74A,CUST000247,savings,****4472,46722.55,46722.55,active,2024-10-13T18:02:58.800782
ACC9C4B2437,CUST000247,savings,****8918,49436.87,49436.87,active,2020-02-01T15:03:15.714935
ACCD62FE2AD,CUST000247,credit,****4938,2974.75,2974.75,active,2017-08-23T16:27:30.695299
ACC7128480D,CUST000248,checking,****7198,28453.71,28453.71,active,2015-09-16T15:46:09.418630
ACC97FB6640,CUST000248,credit,****4171,28197.37,28197.37,active,2021-02-09T21:20:38.433589
ACC9EF44199,CUST000249,credit,****1011,46561.37,46561.37,active,2015-07-11T10:27:30.284894
ACC96541EED,CUST000249,checking,****7982,25668.92,25668.92,active,2019-10-13T08:19:07.993909
ACCD2B72B2C,CUST000250,credit,****4660,28627.17,28627.17,active,2018-07-06T19:03:21.171114
ACC048AFBE3,CUST000250,credit,****3744,5029.66,5029.66,active,2023-08-21T08:48:55.865192
ACC2F1167F7,CUST000250,checking,****2111,2753.63,2753.63,active,2021-04-10T10:59:34.639126
ACCB4BBB83F,CUST000251,checking,****2997,4004.44,4004.44,active,2015-05-05T11:55:53.061024
ACC24773C97,CUST000252,savings,****2685,25269.69,25269.69,active,2021-09-25T21:46:25.261135
ACC442E179F,CUST000252,checking,****4545,32038.28,32038.28,active,2018-11-17T19:12:45.489933
ACC48AC393C,CUST000252,checking,****2131,13104.49,13104.49,active,2019-11-20T00:58:23.133502
ACCBF2F3FC9,CUST000253,credit,****1355,35365.72,35365.72,active,2022-08-18T14:23:07.262449
ACC11C277F8,CUST000253,checking,****7244,11666.4,11666.4,active,2016-07-05T18:02:40.175642
